category,time_stamp,job_id,user_id,state,procs,duration,datetime,derived
ActiveJob,2018-06-14 13:48:33,20841714,vsc30777,Running,96,79159,2018-06-14 13:48:15,79177.0
ActiveJob,2018-06-14 13:48:33,20842263,vsc32267,Running,20,655,2018-06-14 13:44:51,877.0
ActiveJob,2018-06-14 13:48:33,20842227,vsc31717,Running,40,666,2018-06-14 13:00:02,3577.0
ActiveJob,2018-06-14 13:48:33,20840604,vsc32255,Running,1,2007,2018-06-11 14:22:23,259177.0
ActiveJob,2018-06-14 13:48:33,20842254,vsc41276,Running,1,2197,2018-06-14 13:25:33,3577.0
ActiveJob,2018-06-14 13:48:33,20838386,vsc30668,Running,12,2847,2018-06-07 14:36:23,604777.0
ActiveJob,2018-06-14 13:48:33,20842242,vsc31494,Running,20,4266,2018-06-14 13:00:02,7177.0
ActiveJob,2018-06-14 13:48:33,20842155,vsc31051,Running,2,4574,2018-06-14 10:05:10,17977.0
ActiveJob,2018-06-14 13:48:33,20842229,vsc32397,Running,80,6541,2018-06-14 13:37:57,7177.0
ActiveJob,2018-06-14 13:48:33,20841831,vsc32205,Running,40,7188,2018-06-13 15:48:44,86377.0
ActiveJob,2018-06-14 13:48:33,20841860,vsc31909,Running,20,10194,2018-06-13 16:39:50,86317.0
ActiveJob,2018-06-14 13:48:33,20840775,vsc32000,Running,20,11841,2018-06-11 17:06:17,259177.0
ActiveJob,2018-06-14 13:48:33,20842249,vsc31274,Running,20,13341,2018-06-14 13:03:44,16030.0
ActiveJob,2018-06-14 13:48:33,20842153,vsc32098,Running,1,15986,2018-06-14 10:15:22,28777.0
ActiveJob,2018-06-14 13:48:33,20842156,vsc32098,Running,1,15986,2018-06-14 10:15:22,28777.0
ActiveJob,2018-06-14 13:48:33,20841928,vsc31921,Running,20,16723,2018-06-13 18:27:39,86377.0
ActiveJob,2018-06-14 13:48:33,20841861,vsc31909,Running,20,23199,2018-06-13 20:16:35,86317.0
ActiveJob,2018-06-14 13:48:33,20842190,vsc31821,Running,20,26786,2018-06-14 11:15:22,35977.0
ActiveJob,2018-06-14 13:48:33,20842191,vsc31821,Running,20,27026,2018-06-14 11:19:22,35977.0
ActiveJob,2018-06-14 13:48:33,20841862,vsc31909,Running,20,28105,2018-06-13 21:38:21,86317.0
ActiveJob,2018-06-14 13:48:33,20842026,vsc31909,Running,20,32008,2018-06-13 22:43:24,86317.0
ActiveJob,2018-06-14 13:48:33,20841658,vsc32213,Running,80,38509,2018-06-14 00:30:47,86375.0
ActiveJob,2018-06-14 13:48:33,20842033,vsc30760,Running,1,40305,2018-06-14 01:00:41,86377.0
ActiveJob,2018-06-14 13:48:33,20842032,vsc30760,Running,1,40305,2018-06-14 01:00:41,86377.0
ActiveJob,2018-06-14 13:48:33,20841659,vsc32213,Running,80,41421,2018-06-14 01:19:19,86375.0
ActiveJob,2018-06-14 13:48:33,20841035,vsc32255,Running,1,42513,2018-06-12 01:37:29,259177.0
ActiveJob,2018-06-14 13:48:33,20841661,vsc32213,Running,80,44410,2018-06-14 02:09:08,86375.0
